151.99908088235293,4668.111904965674,446.897414966,0.92952424,0.26591679563810594,0.8595038,0.6606012,373.6719417686093,582.6554803261657,323.60522246427536,661.4270901365844,778.8912228750855,931.2637666036428,102.36581392646211,-14.822211165054226,1
83.35433467741936,3138.1664349370158,309.733877551,1.9204739,0.5844307678832305,1.7448716,1.5767769,348.65247141556625,1232.8738783841604,318.3669576789962,1389.4990591613378,858.8423051567689,2224.769708041487,74.65579704734162,-12.561020380435421,1
86.1328125,6349.183550834763,516.610612245,2.2522082,0.5973827321955593,2.0975246,2.00903,470.92608285237554,2212.625786066674,250.71365954428714,1975.4254114592786,798.0021319212033,4040.1496944472924,52.48663922940172,-7.432501620043692,1
129.19921875,3584.906498363214,295.706122449,0.79386955,0.09373643989453699,0.6265866,0.5659699,364.91569537024145,1075.010594206045,409.24965801838374,1312.6019306627945,904.8710796189674,1942.8990215512376,95.08535680431547,-12.771219486029768,1
92.28515625,2159.204691047622,186.383673469,1.9827278,0.49717685400746175,1.8643312,1.8158063,320.06399706181645,946.9133670447782,304.99773269627866,1276.1623800341438,664.3788105057318,1665.6255870081054,75.11196033360694,-7.819618875074213,1
117.45383522727273,6943.292154960783,568.0,1.8861101,0.6306535479286364,1.6243002,1.5363697,452.1589223538341,1038.4901556527134,422.7970995404738,1102.1968613076615,1010.1598405622226,1817.9918616198722,79.5147119976211,-10.59953419595074,1
129.19921875,4500.578205727672,365.740408163,2.3192942,1.086074110858018,2.3002074,1.9823415,459.4290166830304,1843.4080450342078,414.4413131424834,1570.556511077915,964.3057577268485,2869.1270726534726,73.04777996590168,-13.376224779998061,1
161.4990234375,5414.407074197413,443.386122449,1.218062,0.2810228154352366,1.1246612,1.0147176,335.39963362160205,1352.516158991883,256.59024684445757,1484.7746672658309,614.8788166353298,2602.7035799893465,75.42267996709704,-10.069884031451375,1
129.19921875,7323.579867360097,620.493333333,1.197375,0.25682515858028376,1.0936514,0.8928607,326.6992250202948,1090.084419530135,259.1964002068325,1250.7471251688446,680.1402868365441,2002.0987743470046,88.6562614445657,-10.649867501879111,1
123.046875,8734.216191082378,746.16,0.60525334,0.07381133272697418,0.5417007,0.47721654,418.0708146257737,1146.6213303887764,395.167289965104,1406.8103086594963,988.9006322245355,2096.7908799364495,96.28579481769482,-14.550514029435485,1
135.99917763157896,3073.332395923372,260.866122449,1.390878,0.1950621883746868,1.1463677,1.069033,499.28436680637856,1461.0798778818007,320.42743437488224,1690.6405114039496,934.3454657399387,2755.3233152015187,76.37020506934422,-8.66381631510002,1
123.046875,3196.406438819459,267.0,0.93967664,0.45596110205786095,0.89723575,0.6961173,234.19382310436325,741.1443235715221,438.13691208574085,1104.05798620816,742.1292565664671,1116.1873196174668,98.59593461573746,-13.265097322458798,1
135.99917763157896,1712.8664412215737,158.986666667,1.532863,0.6370295299601981,1.4826719,1.2044948,342.31592088511906,990.0438554347758,399.66063701549655,1396.2360639079434,1116.1220070261713,1999.0577284360395,93.80932954920591,-14.165132192196854,1
143.5546875,7111.469004729898,581.590204082,2.3459122,0.6682073343390995,1.868262,1.9408773,401.22398829119436,1273.8539570781536,333.28113798530774,1462.0602662356293,827.5701439070475,2427.010694154723,62.113109153956856,-5.162733913750769,1
117.45383522727273,2751.1726669069863,276.636734694,0.9239956,0.20731341370282816,0.855642,0.6530142,221.5066854404203,687.3244249980198,441.1324021399587,958.9188622355978,562.7022660231036,1081.981102195946,104.78076370259252,-13.973359521647529,1
95.703125,4980.237562791782,410.044081633,2.2537968,0.67276686687692,2.0166843,1.86201,371.7207463646711,1189.4080995164823,318.65337559193694,1411.9144651893018,879.4719463406516,2070.8826513063595,71.12671032068539,-10.340447615571804,1
117.45383522727273,4454.209358543578,369.371428571,2.2259252,0.9622319976682382,1.9375988,1.9099053,512.7558712808145,1229.1793425756246,391.1351274073136,1432.2776300236292,1183.6537331071322,2099.868345464448,71.72189334921296,-9.299288236112268,1
